lemma,inflection_type,inflected_form,stem,reduplicated_form,subject,object,mood,number,diminutive,locative
biizikan,3s - 0 - ch-conj,baazikang,/biizik-/,baabiizikan,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
biizikan,2s - 0 - imp,biizikan,/biizik-/,baabiizikan,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
gigishkan,1s - 0s - ind,ingigishkaan,/gigishk-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gigishkan,1s - 0s - ind,ningigishkaan,/gigishk-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gigishkan,1s - 0s - ind,nigigishkaan,/gigishk-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gigishkan,3s - 0s - ind,ogigishkaan,/gigishk-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
gigishkan,3s - 0 - conj,gigishkang,/gigishk-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
gigishkan,3s - 0 - ch-conj,gegishkang,/gigishk-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
gigishkan,2s - 0 - imp,gigishkan,/gigishk-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
gekek,sg,gekek,/gekekw-/,,,,,singular,FALSE,FALSE
gekek,pl,gekekwag,/gekekw-/,,,,,plural,FALSE,FALSE
gekek,dim,gekekoons,/gekekw-/,,,,,,TRUE,FALSE
miinens,sg,miinens,/miinens-/,,,,,singular,FALSE,FALSE
miinens,pl,miinensag,/miinens-/,,,,,plural,FALSE,FALSE
mashkosiw,sg,mashkosiw,/mashkosiw-/,,,,,singular,FALSE,FALSE
mashkosiw,pl,mashkosiwan,/mashkosiw-/,,,,,plural,FALSE,FALSE
mashkosiw,dim,mashkosiins,/mashkosiw-/,,,,,,TRUE,FALSE
mashkosiw,loc,mashkosiing,/mashkosiw-/,,,,,,FALSE,TRUE
mashkosiw,loc dist,mashkosiikaang,/mashkosiw-/,,,,,,FALSE,FALSE
okosijigan,sg,okosijigan,/okosijigan-/,,,,,singular,FALSE,FALSE
okosijigan,pl,okosjiganan,/okosijigan-/,,,,,plural,FALSE,FALSE
bagaan,sg,bagaan,/bagaan-/,,,,,singular,FALSE,FALSE
bagaan,pl,bagaanag,/bagaan-/,,,,,plural,FALSE,FALSE
bagaan,dim,bagaanens,/bagaan-/,,,,,,TRUE,FALSE
bagaan,loc,bagaaning,/bagaan-/,,,,,,FALSE,TRUE
bagaaniminzh,sg,bagaaniminzh,/bagaaniminzhy-/,,,,,singular,FALSE,FALSE
bagaaniminzh,pl,bagaaniminzhiig,/bagaaniminzhy-/,,,,,plural,FALSE,FALSE
bagaaniminzh,dim,bagaaniminzhiins,/bagaaniminzhy-/,,,,,,TRUE,FALSE
bagaaniminzh,loc,bagaaniminzhiing,/bagaaniminzhy-/,,,,,,FALSE,TRUE
biigizawakwad,0s - ind,biigizawakwad,/biigizawakwad-/,,singular_inanimate,,independent,,FALSE,FALSE
biigizawakwad,0s - conj,biigizawakwak,/biigizawakwad-/,,singular_inanimate,,conjunct,,FALSE,FALSE
wiin,,wiin,,,,,,,FALSE,FALSE
ogimaawigamig,sg,ogimaawigamig,/ogimaawigamigw-/,,,,,singular,FALSE,FALSE
ogimaawigamig,pl,ogimaawigamigoon,/ogimaawigamigw-/,,,,,plural,FALSE,FALSE
ogimaawigamig,dim,ogimaawigamigoons,/ogimaawigamigw-/,,,,,,TRUE,FALSE
ogimaawigamig,loc,ogimaawigamigong,/ogimaawigamigw-/,,,,,,FALSE,TRUE
dewikwe,1s - ind,indewikwe,/dewikwe-/,dedewikwe,first_person_singular,,independent,,FALSE,FALSE
dewikwe,1s - ind,nindewikwe,/dewikwe-/,dedewikwe,first_person_singular,,independent,,FALSE,FALSE
dewikwe,1s - ind,nidewikwe,/dewikwe-/,dedewikwe,first_person_singular,,independent,,FALSE,FALSE
dewikwe,3s - ind,dewikwe,/dewikwe-/,dedewikwe,third_person_singular,,independent,,FALSE,FALSE
dewikwe,3s - conj,dewikwed,/dewikwe-/,dedewikwe,third_person_singular,,conjunct,,FALSE,FALSE
dewikwe,3s - ch-conj,dayewikwed,/dewikwe-/,dedewikwe,third_person_singular,,changed_conjunct,,FALSE,FALSE
basikwebizon,sg,basikwebizon,/basikwebizon-/,,,,,singular,FALSE,FALSE
basikwebizon,pl,basikwebizonan,/basikwebizon-/,,,,,plural,FALSE,FALSE
basikwebizon,dim,basikwebizonens,/basikwebizon-/,,,,,,TRUE,FALSE
basikwebizon,loc,basikwebizoning,/basikwebizon-/,,,,,,FALSE,TRUE
miigwani-wiiwakwaan,sg,miigwani-wiiwakwaan,/miigwani-wiiwakwaan-/,,,,,singular,FALSE,FALSE
miigwani-wiiwakwaan,pl,miigwani-wiiwakwaanan,/miigwani-wiiwakwaan-/,,,,,plural,FALSE,FALSE
miigwani-wiiwakwaan,dim,miigwani-wiiwakwaanens,/miigwani-wiiwakwaan-/,,,,,,TRUE,FALSE
miigwani-wiiwakwaan,loc,miigwani-wiiwakwaaning,/miigwani-wiiwakwaan-/,,,,,,FALSE,TRUE
ogichidaa,sg,ogichidaa,/ogichidaaw-/,,,,,singular,FALSE,FALSE
ogichidaa,pl,ogichidaag,/ogichidaaw-/,,,,,plural,FALSE,FALSE
ogichidaakwe,sg,ogichidaakwe,/ogichidaakwew-/,,,,,singular,FALSE,FALSE
ogichidaakwe,pl,ogichidaakweg,/ogichidaakwew-/,,,,,plural,FALSE,FALSE
nanaandawi',1s - 3s - ind,ninanaandawi'aa,/nanaandawi'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
nanaandawi',3s - 3' - ind,onanaandawi'aan,/nanaandawi'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
nanaandawi',3s - 3' - conj,nanaandawi'aad,/nanaandawi'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
nanaandawi',3s - 3' - ch-conj,nenaandawi'aad,/nanaandawi'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
nanaandawi',2s - 3 - imp,nanaandawi',/nanaandawi'-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
giige,1s - ind,ingiige,/giige-/,,first_person_singular,,independent,,FALSE,FALSE
giige,1s - ind,ningiige,/giige-/,,first_person_singular,,independent,,FALSE,FALSE
giige,1s - ind,nigiige,/giige-/,,first_person_singular,,independent,,FALSE,FALSE
giige,3s - conj,giiged,/giige-/,,third_person_singular,,conjunct,,FALSE,FALSE
giige,3s - ch-conj,gaaged,/giige-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
noojimo,1s - ind,ninoojim,/noojimo-/,naanoojimo,first_person_singular,,independent,,FALSE,FALSE
noojimo,3s - ind,noojimo,/noojimo-/,naanoojimo,third_person_singular,,independent,,FALSE,FALSE
noojimo,3s - conj,noojimod,/noojimo-/,naanoojimo,third_person_singular,,conjunct,,FALSE,FALSE
noojimo,3s - ch-conj,nwaajimod,/noojimo-/,naanoojimo,third_person_singular,,changed_conjunct,,FALSE,FALSE
nenaandawi'iwed,sg,nenaandawi'iwed,,,,,,singular,FALSE,FALSE
nenaandawi'iwed,3p - part,nenaandawi'iwedjig,,,3p,,participle,,FALSE,FALSE
nenaandawi'iwed,3p - ch-conj,nenaandawi'iwewaad,,,3p,,changed_conjunct,,FALSE,FALSE
noojimo'iwewin,sg,noojimo'iwewin,/noojimo'iwewin-/,,,,,singular,FALSE,FALSE
nanaandawi'iwe-nagamon,sg,nanaandawi'iwe-nagamon,/nanaandawi'iwe-nagamon-/,,,,,singular,FALSE,FALSE
nanaandawi'iwe-nagamon,pl,nanaandawi'iwe-nagamonan,/nanaandawi'iwe-nagamon-/,,,,,plural,FALSE,FALSE
noondam,1s - ind,ninoondam,/noond+am-/,,first_person_singular,,independent,,FALSE,FALSE
noondam,3s - ind,noondam,/noond+am-/,,third_person_singular,,independent,,FALSE,FALSE
noondam,3s - conj,noondang,/noond+am-/,,third_person_singular,,conjunct,,FALSE,FALSE
noondam,3s - ch-conj,nwaandang,/noond+am-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
bagakitaagozi,1s - ind,nibagakitaagoz,/bagakitaagozi-/,,first_person_singular,,independent,,FALSE,FALSE
bagakitaagozi,3s - ind,bagakitaagozi,/bagakitaagozi-/,,third_person_singular,,independent,,FALSE,FALSE
bagakitaagozi,3s - conj,bagakitaagozid,/bagakitaagozi-/,,third_person_singular,,conjunct,,FALSE,FALSE
bagakitaagozi,3s - ch-conj,begakitaagozid,/bagakitaagozi-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
niboowidaabaan,sg,niboowidaabaan,/niboowidaabaan-/,,,,,singular,FALSE,FALSE
niboowidaabaan,pl,niboowidaabaanag,/niboowidaabaan-/,,,,,plural,FALSE,FALSE
niboowidaabaan,loc,niboowidaabaaning,/niboowidaabaan-/,,,,,,FALSE,TRUE
inde',sg,inde',/=de'-/,,,,,singular,FALSE,FALSE
inde',dim,inde'ens,/=de'-/,,,,,,TRUE,FALSE
inde',loc,inde'ing,/=de'-/,,,,,,FALSE,TRUE
giiwoon,sg,giiwoon,/giiwoon-/,,,,,singular,FALSE,FALSE
giiwoon,pl,giiwoonag,/giiwoon-/,,,,,plural,FALSE,FALSE
mamaajide'eshkaa,1s - ind,nimamaajide'eshkaa,/mamaajide'eshkaa-/,,first_person_singular,,independent,,FALSE,FALSE
mamaajide'eshkaa,3s - ind,mamaajide'eshkaa,/mamaajide'eshkaa-/,,third_person_singular,,independent,,FALSE,FALSE
mamaajide'eshkaa,3s - conj,mamaajide'eshkaad,/mamaajide'eshkaa-/,,third_person_singular,,conjunct,,FALSE,FALSE
mamaajide'eshkaa,3s - ch-conj,memaajide'eshkaad,/mamaajide'eshkaa-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
maazhide'e,1s - ind,nimaazhide'e,/maazhide'e-/,,first_person_singular,,independent,,FALSE,FALSE
maazhide'e,3s - ind,maazhide'e,/maazhide'e-/,,third_person_singular,,independent,,FALSE,FALSE
maazhide'e,3s - conj,maazhide'ed,/maazhide'e-/,,third_person_singular,,conjunct,,FALSE,FALSE
maazhide'e,3s - part,mayaazhide'ed,/maazhide'e-/,,third_person_singular,,participle,,FALSE,FALSE
gizizan,1s - 0s - ind,ingizizaan,/giziz-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gizizan,1s - 0s - ind,ningizizaan,/giziz-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gizizan,1s - 0s - ind,nigizizaan,/giziz-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gizizan,3s - 0s - ind,ogizizaan,/giziz-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
gizizan,3s - 0 - conj,gizizang,/giziz-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
gizizan,3s - 0 - ch-conj,gezizang,/giziz-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
gizizan,2s - 0 - imp,gizizan,/giziz-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
awazowin,pl,awazowinan,/awazowin-/,,,,,plural,FALSE,FALSE
awazowin,dim,awazowinens,/awazowin-/,,,,,,TRUE,FALSE
awazowin,loc,awazowining,/awazowin-/,,,,,,FALSE,TRUE
ishpiming,,ishpiming,,,,,,,FALSE,FALSE
giizhig,sg,giizhig,/giizhigw-/,,,,,singular,FALSE,FALSE
giizhig,loc,giizhigong,/giizhigw-/,,,,,,FALSE,TRUE
gozigwan,0s - ind,gozigwan,/gozigwan-/,,singular_inanimate,,independent,,FALSE,FALSE
gozigwan,0s - conj,gozigwang,/gozigwan-/,,singular_inanimate,,conjunct,,FALSE,FALSE
gozigwan,0s - ch-conj,gwezigwang,/gozigwan-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
nidoondan,sg,nidoondan,,,,,,singular,FALSE,FALSE
nidoondan,pl,nidoondanan,,,,,,plural,FALSE,FALSE
nidoondan,dim,nidoondanens,,,,,,,TRUE,FALSE
nidoondan,loc,nidoondanaang,,,,,,,FALSE,TRUE
odoondan,loc,-doondan-,/odoondan-/,,,,,,FALSE,TRUE
odoondan,pl,odoondanan,/odoondan-/,,,,,plural,FALSE,FALSE
akwaa,0s - ind,akwaa,/akwaa-/,ayaakwaa,singular_inanimate,,independent,,FALSE,FALSE
akwaa,0s - conj,akwaag,/akwaa-/,ayaakwaa,singular_inanimate,,conjunct,,FALSE,FALSE
akwaa,0s - ch-conj,ekwaag,/akwaa-/,ayaakwaa,singular_inanimate,,changed_conjunct,,FALSE,FALSE
akwaa,0s - ind - aug,akwaamagad,/akwaa-/,ayaakwaa,singular_inanimate,,independent,,FALSE,FALSE
zhingibis,sg,zhingibis,/zhingibis-/,,,,,singular,FALSE,FALSE
zhingibis,pl,zhingibisag,/zhingibis-/,,,,,plural,FALSE,FALSE
zhingibis,dim,zhingibisens,/zhingibis-/,,,,,,TRUE,FALSE
wiiji',1s - 3s - ind,niwiiji'aa,/wiiji'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
wiiji',3s - 1s - ind,niwiiji'ig,/wiiji'-/,,third_person_singular,first_person_singular,independent,,FALSE,FALSE
wiiji',X - 1s - ind,niwiiji'igoo,/wiiji'-/,,indefinite,first_person_singular,independent,,FALSE,FALSE
wiiji',1s - 2s - ind,giwiiji'in,/wiiji'-/,,first_person_singular,second_person_singular,independent,,FALSE,FALSE
wiiji',2s - 1s - ind,giwiiji',/wiiji'-/,,second_person_singular,first_person_singular,independent,,FALSE,FALSE
wiiji',3s - 3' - ind,owiiji'aan,/wiiji'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
wiiji',X - 3s - ind,wiiji'aa,/wiiji'-/,,indefinite,third_person_singular,independent,,FALSE,FALSE
wiiji',3s - 3' - conj,wiiji'aad,/wiiji'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
wiiji',3s - 3' - ch-conj,waaji'aad,/wiiji'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
wiiji',2s - 3 - imp,wiiji',/wiiji'-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
wiiji',2s - 1s - imp,wiiji'ishin,/wiiji'-/,,second_person_singular,first_person_singular,imperative,,FALSE,FALSE
wiidookodaadiwin,sg,wiidookodaadiwin,/wiidookodaadiwin-/,,,,,singular,FALSE,FALSE
wiidookaagewinini,sg,wiidookaagewinini,/wiidookaagewininiw-/,,,,,singular,FALSE,FALSE
wiidookaagewinini,pl,wiidookaagewininiwag,/wiidookaagewininiw-/,,,,,plural,FALSE,FALSE
biskigwaadan,1s - 0s - ind,nimbiskigwaadaan,/biskigwaad-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
biskigwaadan,3s - 0s - ind,obiskigwaadaan,/biskigwaad-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
biskigwaadan,3s - 0 - conj,biskigwaadang,/biskigwaad-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
biskigwaadan,3s - 0 - ch-conj,beskigwaadang,/biskigwaad-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
biskigwaadan,2s - 0 - imp,biskigwaadan,/biskigwaad-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
wiin,,wiin,,,,,,,FALSE,FALSE
bi-,ch-conj,ba-,,,,,changed_conjunct,,FALSE,FALSE
zhashagi,sg,zhashagi,/zhashagiw-/,,,,,singular,FALSE,FALSE
zhashagi,pl,zhashagiwag,/zhashagiw-/,,,,,plural,FALSE,FALSE
zhashagi,dim,zhashagiins,/zhashagiw-/,,,,,,TRUE,FALSE
ozhiga',1s - 3s - ind,indoozhiga'waa,/ozhiga'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ozhiga',1s - 3s - ind,nindoozhiga'waa,/ozhiga'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ozhiga',3s - 3' - ind,odoozhiga'waan,/ozhiga'w-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
ozhiga',3s - 3' - conj,ozhiga'waad,/ozhiga'w-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
ozhiga',3s - 3' - ch-conj,wezhiga'waad,/ozhiga'w-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
ozhiga',2s - 3 - imp,ozhiga',/ozhiga'w-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
ozhiga',2s - 3 - imp,ozhiga'wi,/ozhiga'w-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
onwaawe,1s - ind,indoonwaawe,/onwaawe-/,,first_person_singular,,independent,,FALSE,FALSE
onwaawe,1s - ind,nindoonwaawe,/onwaawe-/,,first_person_singular,,independent,,FALSE,FALSE
onwaawe,1s - ind,nidoonwaawe,/onwaawe-/,,first_person_singular,,independent,,FALSE,FALSE
onwaawe,ind,onwaawe,/onwaawe-/,,,,independent,,FALSE,FALSE
onwaawe,3s - conj,onwaawed,/onwaawe-/,,third_person_singular,,conjunct,,FALSE,FALSE
onwaawe,3s - ch-conj,wenwaawed,/onwaawe-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
onwaawe,1s - ind,indoonwaawe,/onwaawe-/,,first_person_singular,,independent,,FALSE,FALSE
onwaawe,1s - ind,nindoonwaawe,/onwaawe-/,,first_person_singular,,independent,,FALSE,FALSE
onwaawe,1s - ind,nidoonwaawe,/onwaawe-/,,first_person_singular,,independent,,FALSE,FALSE
onwaawe,ind,onwaawe,/onwaawe-/,,,,independent,,FALSE,FALSE
onwaawe,3s - conj,onwaawed,/onwaawe-/,,third_person_singular,,conjunct,,FALSE,FALSE
onwaawe,3s - ch-conj,wenwaawed,/onwaawe-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
mitigwaabaak,sg,mitigwaabaak,/mitigwaabaakw-/,,,,,singular,FALSE,FALSE
mitigwaabaak,pl,mitigwaabaakoog,/mitigwaabaakw-/,,,,,plural,FALSE,FALSE
mitigwaabaak,dim,mitigwaabaakoons,/mitigwaabaakw-/,,,,,,TRUE,FALSE
mitigwaabaak,loc,mitigwaabaakong,/mitigwaabaakw-/,,,,,,FALSE,TRUE
bashkwegin,sg,bashkwegin,/bashkweginw-/,,,,,singular,FALSE,FALSE
bashkwegin,pl,bashkweginoon,/bashkweginw-/,,,,,plural,FALSE,FALSE
bashkwegin,dim,bashkweginoons,/bashkweginw-/,,,,,,TRUE,FALSE
bashkwegin,loc,bashkweginong,/bashkweginw-/,,,,,,FALSE,TRUE
bashkwegin,pej,bashkweginosh,/bashkweginw-/,,,,,,FALSE,FALSE
gaazo,1s - ind,ingaaz,/gaazo-/,,first_person_singular,,independent,,FALSE,FALSE
gaazo,1s - ind,ningaaz,/gaazo-/,,first_person_singular,,independent,,FALSE,FALSE
gaazo,1s - ind,nigaaz,/gaazo-/,,first_person_singular,,independent,,FALSE,FALSE
gaazo,3s - ind,gaazo,/gaazo-/,,third_person_singular,,independent,,FALSE,FALSE
gaazo,3s - conj,gaazod,/gaazo-/,,third_person_singular,,conjunct,,FALSE,FALSE
gaazo,3s - ch-conj,gayaazod,/gaazo-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
gaazo,2s - imp,gaazon,/gaazo-/,,second_person_singular,,imperative,,FALSE,FALSE
gaadoon,1s - 0s - ind,ingaadoon,/gaad-/,gaagaadoon,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gaadoon,1s - 0s - ind,ningaadoon,/gaad-/,gaagaadoon,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gaadoon,1s - 0s - ind,ningaadoon,/gaad-/,gaagaadoon,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gaadoon,1s - 0s - ind,ngaadoon,/gaad-/,gaagaadoon,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
gaadoon,3s - 0s - ind,ogaadoon,/gaad-/,gaagaadoon,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
gaadoon,3s - 0 - conj,gaadood,/gaad-/,gaagaadoon,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
gaadoon,3s - 0 - ch-conj,gayaadood,/gaad-/,gaagaadoon,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
gaadoon,2s - 0 - imp,gaadoon,/gaad-/,gaagaadoon,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
bashkweginwakizin,sg,bashkweginwakizin,/bashkweginwakizin-/,,,,,singular,FALSE,FALSE
bashkweginwakizin,pl,bashkweginwakizinan,/bashkweginwakizin-/,,,,,plural,FALSE,FALSE
bashkweginwakizin,dim,bashkweginwakizinens,/bashkweginwakizin-/,,,,,,TRUE,FALSE
bashkweginwakizin,loc,bashkweginwakizining,/bashkweginwakizin-/,,,,,,FALSE,TRUE
jiishaakwa'igan,sg,jiishaakwa'igan,/jiishaakwa'igan-/,,,,,singular,FALSE,FALSE
jiishaakwa'igan,pl,jiishaakwa'iganan,/jiishaakwa'igan-/,,,,,plural,FALSE,FALSE
naazhiiga'igan,sg,naazhiiga'igan,/naazhiiga'igan-/,,,,,singular,FALSE,FALSE
naazhiiga'igan,pl,naazhiiga'iganan,/naazhiiga'igan-/,,,,,plural,FALSE,FALSE
naazhiiga'igan,dim,naazhiiga'igaans,/naazhiiga'igan-/,,,,,,TRUE,FALSE
naazhiiga'igan,loc,naazhiiga'iganing,/naazhiiga'igan-/,,,,,,FALSE,TRUE
jiikaakizige,1s - ind,nijiikaakizige,/jiikaakizige-/,,first_person_singular,,independent,,FALSE,FALSE
jiikaakizige,3s - ind,jiikaakizige,/jiikaakizige-/,,third_person_singular,,independent,,FALSE,FALSE
jiikaakizige,3s - conj,jiikaakiziged,/jiikaakizige-/,,third_person_singular,,conjunct,,FALSE,FALSE
jiikaakizige,3s - ch-conj,jaakaakiziged,/jiikaakizige-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
ishpaginde,0s - ind,ishpaginde,/ishpaginde-/,ayishpaginde,singular_inanimate,,independent,,FALSE,FALSE
ishpaginde,0s - conj,ishpagindeg,/ishpaginde-/,ayishpaginde,singular_inanimate,,conjunct,,FALSE,FALSE
ishpaginde,0s - ch-conj,eshpagindeg,/ishpaginde-/,ayishpaginde,singular_inanimate,,changed_conjunct,,FALSE,FALSE
ishpaginde,0s - ind - aug,ishpagindemagad,/ishpaginde-/,ayishpaginde,singular_inanimate,,independent,,FALSE,FALSE
aniibimin,sg,aniibimin,/aniibimin-/,,,,,singular,FALSE,FALSE
aniibimin,pl,aniibiminan,/aniibimin-/,,,,,plural,FALSE,FALSE
aniibimin,dim,aniibiminens,/aniibimin-/,,,,,,TRUE,FALSE
ishpenim,1s - 3s - ind,indishpenimaa,/ishpenim-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ishpenim,1s - 3s - ind,nindishpenimaa,/ishpenim-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ishpenim,1s - 3s - ind,nidishpenimaa,/ishpenim-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ishpenim,3s - 3' - ind,odishpenimaan,/ishpenim-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
ishpenim,3s - 3' - conj,ishpenimaad,/ishpenim-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
ishpenim,3s - 3' - ch-conj,eshpenimaad,/ishpenim-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
ishpenim,2s - 3 - imp,ishpenim,/ishpenim-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
gichi-miikana,sg,gichi-miikana,/gichi-miikana-/,,,,,singular,FALSE,FALSE
gichi-miikana,pl,gichi-miikanan,/gichi-miikana-/,,,,,plural,FALSE,FALSE
gichi-miikana,loc,gichi-miikanaang,/gichi-miikana-/,,,,,,FALSE,TRUE
bikwadinaa,0s - ind,bikwadinaa,/bikwadinaa-/,,singular_inanimate,,independent,,FALSE,FALSE
bikwadinaa,0s - conj,bikwadinaag,/bikwadinaa-/,,singular_inanimate,,conjunct,,FALSE,FALSE
bikwadinaa,0s - ch-conj,bekwadinaag,/bikwadinaa-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
bikwadinaa,0s - ind - aug,bikwadinaamagad,/bikwadinaa-/,,singular_inanimate,,independent,,FALSE,FALSE
wiin,,wiin,,,,,,,FALSE,FALSE
ondami',1s - 3s - ind,indoondami'aa,/ondami'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ondami',1s - 3s - ind,nindoondami'aa,/ondami'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ondami',1s - 3s - ind,nidoondami'aa,/ondami'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
ondami',3s - 1s - ind,nindoondami'ig,/ondami'-/,,third_person_singular,first_person_singular,independent,,FALSE,FALSE
ondami',X - 1s - ind,nindoondami'igoo,/ondami'-/,,indefinite,first_person_singular,independent,,FALSE,FALSE
ondami',1s - 2s - ind,gidoondami'in,/ondami'-/,,first_person_singular,second_person_singular,independent,,FALSE,FALSE
ondami',2s - 1s - ind,gidoondami',/ondami'-/,,second_person_singular,first_person_singular,independent,,FALSE,FALSE
ondami',3s - 3' - ind,odoondami'aan,/ondami'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
ondami',X - 3s - ind,ondami'aa,/ondami'-/,,indefinite,third_person_singular,independent,,FALSE,FALSE
ondami',3s - 3' - conj,ondami'aad,/ondami'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
ondami',X - 3s - conj,ondami'ind,/ondami'-/,,indefinite,third_person_singular,conjunct,,FALSE,FALSE
ondami',3s - 3' - ch-conj,wendami'aad,/ondami'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
